Acquired Medium google / others,city,Reg at date,Uninstall Date,Usage Days (bin),User ID,Notification Dismiss,Notification Open,Notification Receive,Quiz Count,Session Count,Share Count,Uninstalled,Usage Time,Usertime,Video Count
Normal,Mumbai,8/5/2019,8/16/2019,0,48157,489,66,251,48,176,70,0,11,38714.905343932,83
Normal,Mumbai,1/14/2020,11/4/2020,281,48158,224,1,954,31,119,108,0,295,69710.717368382,14
Normal,Mumbai,1/22/2020,11/5/2020,281,48160,489,163,392,179,151,9,0,288,29434.996330490,158
Normal,Bengaluru,10/15/2019,1/7/2020,56,48161,341,171,792,116,100,57,0,84,49464.412321283,51
Normal,Mumbai,5/5/2019,1/2/2020,225,48167,345,61,600,93,330,17,0,242,32282.082097523,158
Normal,Bengaluru,6/15/2019,11/29/2020,506,48169,474,35,698,81,269,63,0,533,60179.430935743,107
Normal,Bengaluru,9/12/2019,9/12/2019,0,48172,406,177,837,107,327,43,1,0,68123.507580495,175
Normal,Bengaluru,7/19/2019,10/4/2019,56,48174,973,108,903,151,200,22,0,77,63139.832940278,11
Normal,Bengaluru,3/11/2019,12/5/2019,253,48175,967,149,906,173,158,139,0,269,69063.270829313,85
Normal,Mumbai,11/22/2019,10/26/2020,337,48176,985,71,724,109,251,103,0,339,9413.519715639,180
Normal,Mumbai,4/11/2019,8/11/2020,478,48178,934,88,571,57,111,41,0,488,50345.801820359,39
Normal,Other,2/10/2019,4/15/2019,56,48180,935,61,651,93,46,118,0,64,64645.858907118,192
Normal,Pune,8/14/2019,12/8/2020,478,48182,201,44,663,123,360,178,0,482,3599.245962516,178
Normal,Pune,2/10/2020,2/20/2020,0,48186,842,198,833,25,432,163,0,10,28286.308765837,155
Normal,Bengaluru,6/16/2019,10/17/2019,112,48187,410,73,218,136,280,97,0,123,2674.489539957,116
Normal,Other,10/29/2019,2/14/2020,84,48190,390,66,575,0,246,176,0,108,15544.156103542,62
Normal,Mumbai,4/4/2019,7/23/2019,84,48191,136,123,220,25,248,135,0,110,64561.910930497,50
Normal,Pune,3/16/2019,11/27/2019,253,48193,400,175,392,110,308,47,0,256,8383.195830761,148
Normal,Mumbai,3/22/2019,8/25/2019,141,48196,601,143,567,108,277,0,0,156,54066.236137065,191
Normal,Bengaluru,2/20/2020,3/15/2020,0,48198,797,182,146,38,172,80,0,24,44631.371334030,34
Normal,Pune,12/2/2019,12/11/2019,0,48199,845,111,148,0,296,64,0,9,67335.751121144,153
Normal,Other,8/30/2019,10/8/2020,393,48200,71,89,333,116,337,109,0,405,62185.749655870,49
Normal,Pune,1/19/2019,11/4/2019,281,48201,595,10,966,17,246,62,0,289,62332.284245777,45
Normal,Other,3/2/2020,9/6/2020,169,48203,276,152,316,35,394,95,0,188,66202.198690043,141
Normal,Pune,1/5/2019,2/5/2020,393,48207,558,75,499,117,333,15,0,396,67627.367698090,183
Normal,Mumbai,8/9/2020,9/5/2020,0,48208,641,194,967,31,199,105,0,27,53609.245064001,44
Normal,Bengaluru,2/17/2019,5/13/2019,84,48210,336,73,42,181,16,124,0,85,58477.707927239,194
Normal,Bengaluru,1/5/2019,9/3/2019,225,48211,889,148,989,8,369,113,0,241,40798.608449412,154
Normal,Other,6/20/2019,8/15/2020,422,48213,397,154,489,122,229,184,0,422,68300.986454214,196
Normal,Bengaluru,9/4/2019,3/4/2020,169,48214,728,180,663,5,320,58,0,182,45824.739329378,94
Normal,Pune,11/6/2019,2/27/2020,112,48218,972,23,886,56,32,83,0,113,11274.478026693,139
Normal,Bengaluru,5/29/2019,4/10/2020,309,48219,437,20,920,193,322,179,0,317,40016.977530800,74
Normal,Other,9/29/2019,8/31/2020,309,48225,521,4,507,150,111,45,0,337,22712.984147070,175
Normal,Other,4/14/2019,5/9/2019,0,48228,786,153,882,190,10,64,0,25,33087.857866246,181
Normal,Pune,2/1/2019,1/3/2020,309,48229,822,59,309,93,205,185,0,336,16577.010660005,42
Normal,Pune,1/9/2019,8/19/2019,197,48230,533,107,288,11,464,101,0,222,58782.633031432,150
Normal,Pune,5/8/2019,10/20/2019,141,48231,678,66,575,106,17,97,0,165,57944.275774521,60
Normal,Bengaluru,12/24/2019,4/17/2020,112,48235,8,21,611,157,484,174,0,115,43135.682901700,98
Normal,Other,10/12/2019,8/25/2020,309,48237,344,68,61,188,419,75,0,318,29840.749922601,107
Normal,Mumbai,3/27/2019,1/10/2020,281,48238,912,79,107,3,386,139,0,289,19233.324487815,29
Normal,Mumbai,3/2/2020,9/12/2020,169,48240,656,106,858,24,441,46,0,194,56063.290073222,10
Normal,Mumbai,6/9/2020,10/16/2020,112,48241,962,191,905,78,190,198,0,129,21223.586986134,139
Normal,Other,1/5/2019,3/24/2020,422,48246,95,197,894,6,246,80,0,444,43095.283031247,156
Normal,Mumbai,3/19/2020,5/22/2020,56,48248,760,117,435,142,41,76,0,64,40189.875169679,175
Normal,Mumbai,2/12/2019,8/4/2020,534,48249,670,39,312,33,499,5,0,539,25838.490288761,27
Normal,Bengaluru,7/5/2019,1/19/2020,197,48250,304,81,994,27,244,138,0,198,61324.683402059,190
Normal,Pune,2/6/2019,1/15/2020,337,48251,659,82,966,67,23,149,0,343,34189.071048429,140
Normal,Other,4/1/2019,9/26/2020,534,48253,984,156,474,2,141,33,0,544,17175.267273156,2
Normal,Other,5/10/2019,8/15/2020,450,48254,666,186,744,26,322,157,0,463,17573.019703650,98
Normal,Mumbai,6/10/2020,10/24/2020,112,48256,954,184,710,96,340,77,0,136,39320.802399194,147
Normal,Mumbai,8/25/2019,11/5/2020,422,48260,144,21,15,71,372,87,0,438,41975.912149035,194
Normal,Mumbai,2/19/2019,4/11/2020,393,48261,405,79,656,170,47,61,0,417,49405.248374271,127
Normal,Bengaluru,5/28/2019,4/27/2020,309,48264,67,101,440,87,497,174,0,335,34392.958942648,51
Normal,Mumbai,3/26/2020,5/21/2020,28,48265,1,102,786,56,16,193,0,56,14409.979134959,130
Normal,Other,3/1/2019,7/29/2020,506,48266,383,117,219,8,491,60,0,516,5899.898399020,58
Normal,Other,2/26/2019,1/1/2020,281,48267,412,68,193,194,265,89,0,309,30255.792488822,118
Normal,Mumbai,7/27/2019,3/16/2020,225,48268,568,147,252,31,201,6,0,233,13724.265578276,171
Normal,Other,2/14/2020,9/6/2020,197,48269,811,4,188,60,396,190,0,205,44034.363142909,5
Normal,Bengaluru,4/15/2019,7/26/2020,450,48270,357,182,691,194,383,87,0,468,50610.762871601,66
Normal,Pune,1/16/2020,8/24/2020,197,48275,440,69,519,22,431,11,0,221,18350.602750245,136
Normal,Pune,3/1/2019,8/13/2019,141,48276,60,84,129,177,299,151,0,165,44494.772638621,83
Normal,Pune,5/9/2020,9/2/2020,112,48278,128,97,727,11,268,95,0,116,62242.718613433,156
Normal,Pune,8/11/2019,8/24/2020,365,48279,538,163,435,64,381,92,0,379,18308.182479412,37
Normal,Pune,8/11/2019,6/10/2020,281,48282,707,41,992,128,447,44,0,304,50909.537237935,96
Normal,Pune,6/15/2020,7/11/2020,0,48284,510,11,128,4,232,67,0,26,26262.85209457,159
Normal,Pune,7/8/2019,5/29/2020,309,48285,984,1,340,183,496,162,0,326,26818.979467607,26
Normal,Other,2/24/2019,3/5/2019,0,48286,898,194,570,58,57,30,0,9,61421.610634498,80
Normal,Mumbai,4/24/2020,10/20/2020,169,48287,963,141,325,171,52,12,0,179,57502.833163651,170
Normal,Bengaluru,2/16/2020,8/16/2020,169,48288,48,170,890,51,76,67,0,182,59527.686865206,97
Normal,Pune,7/25/2020,10/12/2020,56,48295,650,15,502,162,25,33,0,79,11616.327174178,177
Normal,Mumbai,3/24/2019,3/24/2020,365,48296,685,148,223,160,202,72,0,366,68384.584230260,171
Normal,Pune,10/13/2019,10/17/2020,365,48297,32,127,962,60,458,146,0,370,34345.286565114,188
Normal,Mumbai,6/1/2020,8/3/2020,56,48298,175,6,742,30,381,102,0,63,27798.355946566,188
Normal,Pune,8/30/2019,6/11/2020,281,48299,932,61,869,162,60,128,0,286,66114.176690838,139
Normal,Bengaluru,3/4/2019,7/25/2019,141,48300,71,39,97,58,317,61,0,143,46642.282258728,62
Normal,Mumbai,4/16/2020,4/20/2020,0,48302,172,137,278,39,35,0,0,4,39597.720935376,149
Normal,Bengaluru,5/22/2020,6/12/2020,0,48303,634,55,222,101,26,194,0,21,28031.984567130,72
Normal,Bengaluru,9/23/2019,9/30/2020,365,48305,421,112,626,64,169,95,0,373,18197.913717652,43
Normal,Bengaluru,7/5/2019,6/10/2020,337,48307,143,128,122,190,40,73,0,341,1516.348084534,10
Normal,Mumbai,5/23/2019,2/23/2020,253,48309,657,113,474,51,113,93,0,276,60485.027327504,135
Normal,Mumbai,3/12/2020,7/28/2020,112,48312,247,169,953,35,324,161,0,138,50365.940987457,189
Normal,Mumbai,3/31/2019,12/7/2020,590,48313,84,52,540,135,15,181,0,617,28613.720718018,64
Normal,Mumbai,8/3/2020,8/26/2020,0,48315,978,160,7,66,144,75,0,23,6.635725943,3
Normal,Bengaluru,2/26/2020,10/26/2020,225,48316,28,23,917,160,324,171,0,243,35661.526807619,49
Normal,Bengaluru,8/14/2019,11/14/2020,450,48317,275,190,257,96,437,149,0,458,65169.159155787,140
Normal,Mumbai,3/16/2019,8/3/2020,506,48318,525,165,696,164,221,52,0,506,904.785792701,34
Normal,Other,4/28/2019,6/7/2019,28,48321,236,180,417,167,417,180,0,40,7908.098718969,127
Normal,Other,1/29/2019,3/9/2020,393,48323,406,84,492,60,371,121,0,405,3889.779880943,57
Normal,Mumbai,11/22/2019,12/23/2019,28,48324,241,197,236,164,265,83,0,31,34789.509492545,22
Normal,Bengaluru,2/4/2019,3/1/2020,365,48326,272,193,395,55,91,127,0,391,68820.261270710,139
Normal,Bengaluru,1/9/2020,6/16/2020,141,48330,242,42,900,134,363,121,0,159,12539.928721064,140
Normal,Mumbai,3/31/2020,4/29/2020,28,48331,685,39,914,127,78,132,0,29,59702.616331553,170
Normal,Other,10/8/2019,10/14/2020,365,48333,642,181,933,49,394,142,0,372,44799.710778471,112
Normal,Bengaluru,6/1/2019,6/29/2019,0,48335,688,107,7,169,170,101,0,28,33016.136592115,170
Normal,Other,2/10/2019,5/3/2020,422,48338,341,175,558,194,109,197,0,448,65111.347636703,73
Normal,Mumbai,2/16/2020,7/14/2020,141,48341,245,94,991,84,461,111,0,149,44455.774514233,52
Normal,Other,1/27/2020,4/9/2020,56,48342,489,154,987,120,339,121,0,73,11402.647018136,152
Normal,Mumbai,11/17/2019,8/12/2020,253,48343,193,151,627,123,134,167,0,269,12477.015139625,47
Normal,Bengaluru,6/20/2019,9/11/2019,56,48345,592,136,694,41,274,22,0,83,55659.964257684,142
Normal,Pune,10/2/2019,4/28/2020,197,48347,729,196,50,145,198,60,0,209,62104.835949064,100
Normal,Other,2/3/2019,1/17/2020,337,48348,37,52,315,36,290,154,0,348,68662.801714469,189
Normal,Mumbai,5/28/2019,11/6/2020,506,48349,807,100,235,102,428,124,0,528,32678.699321651,172
Normal,Pune,6/7/2020,9/7/2020,84,48350,102,117,861,132,185,109,0,92,27437.927354088,67
Normal,Mumbai,8/22/2019,9/11/2020,365,48351,894,76,521,137,321,94,0,386,46802.036758861,15
Normal,Bengaluru,1/1/2020,11/9/2020,309,48353,343,90,162,57,391,63,0,313,23824.153556380,131
Normal,Other,3/31/2020,9/29/2020,169,48356,557,163,621,55,386,101,0,182,58293.334958246,41
Normal,Other,6/2/2019,10/17/2019,112,48357,43,78,964,199,491,86,0,137,43413.761020388,111
Normal,Other,8/24/2019,9/7/2020,365,48358,834,143,563,153,104,83,0,380,4982.226031919,11
Normal,Pune,8/12/2019,11/28/2019,84,48359,854,148,674,152,199,157,0,108,24846.338442300,109
Normal,Pune,9/25/2019,6/16/2020,253,48362,392,51,880,186,79,115,0,265,44109.251806287,116
Normal,Other,4/3/2020,7/23/2020,84,48363,831,75,52,189,341,84,0,111,43241.366788402,9
Normal,Mumbai,7/13/2019,6/18/2020,337,48370,838,113,89,71,28,42,0,341,3238.782173898,15
Normal,Pune,8/7/2019,11/30/2019,112,48371,767,39,156,113,38,144,0,115,34377.422769114,0
Normal,Bengaluru,3/4/2020,9/24/2020,197,48373,339,187,254,55,397,19,0,204,43547.212679645,163
Normal,Other,6/14/2019,7/2/2020,365,48374,653,194,862,161,12,134,0,384,33229.387677038,95
Normal,Mumbai,8/13/2019,10/19/2019,56,48375,244,140,981,26,99,61,0,67,60060.005629651,1
Normal,Bengaluru,10/29/2019,3/25/2020,141,48376,173,73,216,23,455,182,0,148,27801.299627876,177
Normal,Pune,5/3/2019,5/10/2020,365,48380,491,171,629,166,306,165,0,373,46299.952620412,17
Normal,Other,5/5/2019,2/20/2020,281,48382,738,194,787,80,163,138,0,291,59852.634658773,95
Normal,Bengaluru,6/24/2019,5/30/2020,337,48385,296,88,591,96,483,167,0,341,51683.724313665,158
Normal,Other,2/17/2020,5/30/2020,84,48386,215,107,913,108,258,132,0,103,44887.057157725,43
Normal,Pune,2/13/2020,5/5/2020,56,48390,104,185,474,75,349,7,0,82,42779.609820702,155
Normal,Mumbai,4/11/2019,7/19/2019,84,48393,499,47,141,168,19,151,0,99,21735.798225400,172
Normal,Mumbai,2/20/2020,9/11/2020,197,48398,129,109,96,27,368,172,0,204,7714.217289909,70
Normal,Pune,5/14/2019,7/30/2020,422,48401,156,147,112,132,193,138,0,443,10002.544909976,199
Normal,Other,7/26/2019,2/20/2020,197,48402,413,97,838,181,304,64,0,209,46187.858104913,1
Normal,Other,8/17/2019,12/22/2019,112,48404,621,53,352,95,461,88,0,127,62429.651416485,141
Normal,Bengaluru,11/28/2020,12/4/2020,0,48406,965,96,233,110,279,136,0,6,4864.539496009,20
Normal,Bengaluru,4/22/2019,3/14/2020,309,48407,184,135,580,197,217,39,0,327,42196.526486976,47
Normal,Other,7/19/2020,11/11/2020,112,48410,951,173,602,36,368,172,0,115,47422.085134533,109
Normal,Bengaluru,5/31/2020,8/23/2020,56,48414,869,105,988,41,92,188,0,84,14034.668235028,61
Normal,Bengaluru,3/13/2020,4/4/2020,0,48415,862,82,211,163,79,42,0,22,47108.027710863,136
Normal,Mumbai,10/16/2019,9/29/2020,337,48416,22,25,0,107,156,115,0,349,15582.527903436,26
Normal,Other,3/17/2019,12/23/2019,281,48417,376,31,952,149,19,144,0,281,35624.61252144,190
Normal,Pune,3/29/2019,11/22/2019,225,48418,396,162,645,16,303,100,0,238,67649.172098517,125
Normal,Pune,1/26/2019,8/20/2020,562,48419,125,187,793,1,120,173,0,572,69570.004477713,37
Normal,Bengaluru,7/7/2019,9/15/2019,56,48422,399,145,818,0,175,85,0,70,13006.838371116,135
Normal,Pune,4/21/2019,7/2/2019,56,48427,831,192,935,173,263,192,0,72,47340.596996301,189
Normal,Bengaluru,3/28/2019,4/27/2019,28,48431,501,42,139,18,286,59,0,30,38484.269326352,149
Normal,Mumbai,9/17/2019,8/9/2020,309,48434,412,98,654,185,367,176,0,327,36961.882895016,0
Normal,Pune,7/4/2019,10/22/2019,84,48435,626,168,683,168,188,84,0,110,28761.615180619,121
Normal,Pune,5/27/2020,6/21/2020,0,48437,616,193,889,186,419,34,0,25,67544.641083933,164
Normal,Mumbai,5/14/2019,6/1/2020,365,48439,227,145,882,118,54,70,0,384,14745.020828027,124
Normal,Mumbai,7/28/2019,11/19/2019,112,48440,170,128,755,118,269,63,0,114,61398.861128254,20
Normal,Mumbai,3/23/2020,3/27/2020,0,48441,998,107,393,33,278,11,0,4,32575.914836501,121
Normal,Other,4/23/2020,6/13/2020,28,48446,713,59,984,9,154,26,0,51,61538.802955169,41
Normal,Bengaluru,6/29/2019,8/16/2020,393,48447,472,126,202,109,327,163,0,414,43781.332954075,22
Normal,Other,2/5/2020,10/30/2020,253,48451,908,3,579,158,183,131,0,268,63312.392880588,197
Normal,Pune,3/26/2019,10/11/2020,562,48452,707,65,712,158,447,132,0,565,17158.169237690,24
Normal,Other,2/13/2019,5/6/2020,422,48454,135,115,638,22,352,37,0,448,67836.746425169,183
Normal,Pune,1/31/2019,3/18/2020,393,48455,362,92,846,179,221,178,0,412,58368.116891341,59
Normal,Other,12/14/2019,11/28/2020,337,48456,728,85,391,61,273,194,0,350,70551.693463691,103
Normal,Mumbai,6/1/2019,1/15/2020,225,48458,124,190,336,35,133,83,0,228,65246.860025637,174
Normal,Mumbai,4/8/2019,12/5/2020,590,48459,303,89,872,184,431,111,0,607,58635.82809472,143
Normal,Other,4/6/2019,10/28/2020,562,48460,868,96,313,158,161,79,0,571,15061.243871409,128
Normal,Mumbai,2/20/2020,8/1/2020,141,48462,667,54,836,174,447,133,0,163,46082.655771883,38
Normal,Pune,2/25/2019,4/19/2019,28,48464,495,13,850,13,32,155,0,53,63231.861196569,7
Normal,Mumbai,3/25/2019,4/4/2019,0,48465,164,63,565,135,240,152,0,10,67043.009688529,25
Normal,Bengaluru,10/8/2019,6/16/2020,225,48467,681,55,762,140,59,34,0,252,52001.826693477,7
Normal,Pune,1/30/2019,8/27/2020,562,48469,492,116,592,106,389,43,0,575,21305.740080311,19
Normal,Bengaluru,6/17/2019,10/7/2020,478,48471,266,171,474,176,316,82,0,478,60814.800866134,104
Normal,Mumbai,1/10/2019,1/15/2019,0,48472,409,193,330,17,483,182,0,5,50171.382682710,96
Normal,Mumbai,6/13/2019,9/10/2020,450,48473,508,28,777,41,310,97,0,455,32423.328464512,62
Normal,Other,10/27/2019,3/26/2020,141,48476,448,179,77,193,12,148,0,151,23919.628475718,95
Normal,Bengaluru,11/7/2019,3/22/2020,112,48479,510,1,211,112,240,18,0,136,68351.853964467,163
Normal,Mumbai,6/11/2019,5/12/2020,309,48481,869,127,520,149,376,151,0,336,45621.622380249,125
Normal,Mumbai,1/10/2020,6/21/2020,141,48482,680,190,996,188,286,110,0,163,12008.410905225,18
Normal,Pune,9/5/2019,10/6/2019,28,48486,495,153,387,197,244,35,0,31,23537.634803656,24
Normal,Bengaluru,9/19/2020,10/12/2020,0,48487,837,96,574,181,221,182,0,23,30361.321937349,88
Normal,Mumbai,1/6/2019,10/20/2019,281,48498,275,149,656,57,229,130,0,287,55981.622682309,3
Normal,Bengaluru,5/13/2019,8/3/2019,56,48499,988,94,480,93,141,137,0,82,21100.823218550,43
Normal,Pune,1/16/2020,11/22/2020,309,48500,315,43,800,138,27,95,0,311,58156.525481941,79
Normal,Bengaluru,3/9/2020,3/11/2020,0,48501,954,28,174,57,272,123,0,2,47106.633481765,8
Normal,Bengaluru,4/26/2020,9/18/2020,141,48502,515,74,986,47,319,169,0,145,44725.523565561,36
Normal,Other,1/26/2019,3/19/2020,393,48503,51,19,328,121,161,14,0,418,47648.976549251,180
Normal,Pune,4/7/2020,10/23/2020,197,48504,741,65,315,146,235,49,0,199,5623.347189080,104
Normal,Pune,5/19/2019,6/11/2020,365,48506,204,84,622,84,136,119,0,389,3939.208851284,4
Normal,Pune,4/29/2019,11/6/2019,169,48507,329,119,991,73,54,195,0,191,57594.722168394,143
Normal,Pune,7/2/2019,6/10/2020,337,48512,578,189,682,160,156,16,0,344,50690.159868929,114
Normal,Bengaluru,6/13/2019,5/11/2020,309,48515,559,48,791,58,66,46,0,333,3942.440782468,99
Normal,Mumbai,7/5/2019,12/8/2020,506,48517,444,106,199,96,197,50,0,522,56087.383685685,52
Normal,Other,6/2/2020,11/24/2020,169,48518,351,197,835,75,198,189,0,175,55745.522145450,137
Normal,Pune,11/26/2019,3/29/2020,112,48521,542,152,749,165,99,110,0,124,9378.453884995,51
Normal,Mumbai,7/19/2019,7/26/2020,365,48522,599,163,768,78,262,160,0,373,66521.755819140,114
Normal,Mumbai,2/4/2020,8/2/2020,169,48523,310,99,431,21,243,133,0,180,8922.514639784,26
Normal,Mumbai,1/24/2019,2/19/2020,365,48524,636,196,384,55,34,131,0,391,12344.086469724,35
Normal,Mumbai,4/24/2019,4/26/2020,365,48525,499,5,450,154,433,194,0,368,38038.321787898,66
Normal,Bengaluru,6/27/2019,1/22/2020,197,48527,294,106,666,120,410,26,0,209,47813.927751020,129
Normal,Mumbai,3/16/2020,10/12/2020,197,48528,792,52,342,33,406,27,0,210,59473.495063337,99
Normal,Mumbai,4/23/2019,7/27/2019,84,48530,937,35,186,11,214,52,0,95,35097.011530163,81
Normal,Bengaluru,9/27/2019,12/2/2019,56,48531,141,153,938,179,43,11,0,66,52412.391200917,76
Normal,Pune,3/11/2019,8/12/2019,141,48532,293,34,361,101,439,101,0,154,8721.132718790,128
Normal,Pune,1/26/2019,1/17/2020,337,48535,549,127,31,193,463,110,0,356,62987.386068572,70
Normal,Pune,5/15/2019,9/12/2020,478,48538,618,47,460,87,329,145,0,486,18183.290579200,80
Normal,Other,1/14/2019,5/1/2019,84,48540,364,163,252,182,218,121,0,107,36306.414409659,84
Normal,Other,7/19/2019,5/23/2020,281,48541,62,154,409,64,131,106,0,309,10315.387797720,199
Normal,Other,10/15/2019,9/1/2020,309,48544,737,48,956,50,229,51,0,322,36089.229130920,48
Normal,Bengaluru,8/8/2019,2/18/2020,169,48545,597,48,4,95,60,89,0,194,9858.244026546,114
Normal,Bengaluru,4/22/2019,8/19/2020,478,48546,933,181,315,71,175,1,0,485,30593.745117831,104
Normal,Pune,5/29/2020,7/10/2020,28,48549,745,112,744,37,340,46,0,42,3108.485048223,53
Normal,Mumbai,3/25/2019,5/10/2020,393,48550,802,169,44,90,434,52,0,412,20288.396584535,135
Normal,Other,1/14/2020,5/16/2020,112,48552,606,174,414,20,64,137,0,123,66880.575458302,41
Normal,Mumbai,6/14/2019,9/29/2020,450,48554,591,69,388,48,29,86,0,473,11214.589403679,32
Normal,Other,12/6/2019,7/3/2020,197,48555,423,28,653,178,127,86,0,210,36054.923134047,31
Normal,Bengaluru,6/29/2019,7/23/2019,0,48558,304,23,853,9,60,121,0,24,1485.152935937,125
Normal,Pune,1/15/2019,3/12/2020,422,48559,119,185,174,164,156,64,0,422,26105.301063482,19
Normal,Bengaluru,12/29/2019,7/17/2020,197,48561,913,94,996,94,160,14,0,201,65717.928407882,80
Normal,Mumbai,5/20/2020,8/15/2020,84,48562,2,159,606,5,62,28,0,87,22917.402894203,117
Normal,Mumbai,9/23/2019,3/10/2020,169,48564,213,105,125,142,266,134,0,169,370.860986804,112
Normal,Bengaluru,7/21/2019,4/29/2020,281,48565,469,119,908,86,388,107,0,283,5508.618341111,165
Normal,Other,3/29/2019,7/11/2020,450,48566,208,118,208,118,487,147,0,470,50090.072714462,189
Normal,Pune,2/11/2019,1/31/2020,337,48567,707,121,758,97,11,108,0,354,35729.070558100,9
Normal,Other,7/2/2020,9/28/2020,84,48569,118,155,253,94,494,38,0,88,22637.331589226,102
Normal,Bengaluru,5/26/2020,11/21/2020,169,48570,957,90,181,62,73,190,0,179,44014.312789461,92
Normal,Other,6/14/2019,7/28/2020,393,48572,562,179,206,76,224,195,0,410,44775.932827360,194
Normal,Pune,6/15/2019,11/10/2020,506,48575,561,130,297,149,256,112,0,514,10275.741906693,199
Normal,Bengaluru,6/13/2020,11/13/2020,141,48579,194,176,800,148,484,196,0,153,53244.349855056,149
Normal,Bengaluru,3/21/2019,7/5/2020,450,48581,727,166,810,196,420,30,0,472,44653.592985675,154
Normal,Mumbai,1/16/2020,8/5/2020,197,48586,197,139,388,86,316,141,0,202,67508.491424958,87
Normal,Mumbai,4/24/2019,12/30/2019,225,48587,756,6,190,72,256,36,0,250,42996.779258796,9
Normal,Bengaluru,7/4/2019,9/1/2019,56,48591,793,102,760,46,191,70,0,59,61544.080549139,121
Normal,Pune,3/16/2019,11/9/2020,590,48595,950,126,231,171,99,70,0,604,53621.925396198,184
Normal,Pune,11/3/2019,8/28/2020,281,48597,517,79,780,115,262,112,0,299,37519.395325599,53
Normal,Mumbai,7/12/2019,1/15/2020,169,48599,455,104,248,14,394,67,0,187,39238.556002315,45
Normal,Other,7/7/2019,6/15/2020,337,48600,826,64,104,2,424,25,0,344,49058.582876321,106
Normal,Pune,9/3/2019,11/2/2019,56,48601,735,186,789,72,367,188,0,60,7143.046875484,52
Normal,Mumbai,3/4/2019,9/3/2019,169,48602,33,146,805,127,13,132,0,183,54445.304146745,55
Normal,Other,1/17/2020,4/12/2020,84,48603,725,78,478,107,24,149,0,86,38382.166736438,196
Normal,Other,10/28/2019,11/13/2019,0,48604,95,77,149,137,484,17,0,16,69788.059905372,66
Normal,Other,1/22/2019,12/24/2019,309,48605,131,173,769,121,192,90,0,336,24366.332795829,71
Normal,Bengaluru,12/16/2019,7/10/2020,197,48608,319,97,589,120,474,172,0,207,68706.780031579,151
Normal,Mumbai,2/26/2020,5/23/2020,84,48609,626,194,819,38,329,137,0,87,59980.597226372,42
Normal,Other,1/23/2019,5/8/2019,84,48611,250,187,876,139,356,47,0,105,26905.744575358,180
Normal,Mumbai,6/26/2020,7/3/2020,0,48613,740,82,260,158,277,86,0,7,44600.687008677,155
Normal,Bengaluru,8/26/2020,11/24/2020,84,48614,423,43,900,87,140,115,0,90,23428.133541937,95
